,angle,weather,date,image_name,spaces,spaces_occupied,spaces_unlabeled
UFPR04_Cloudy_2012-12-28_2012-12-28_14_50_10.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_14_50_10.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_10_20_05.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_10_20_05.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_15_30_11.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_15_30_11.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_16_25_12.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_16_25_12.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_12_15_08.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_12_15_08.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_20_00_16.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_20_00_16.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_17_05_13.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_17_05_13.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_10_00_05.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_10_00_05.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_19_00_15.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_19_00_15.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_19_25_15.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_19_25_15.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_11_20_07.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_11_20_07.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_09_50_05.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_09_50_05.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_19_45_16.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_19_45_16.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_13_30_09.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_13_30_09.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_14_35_10.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_14_35_10.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_10_30_06.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_10_30_06.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_16_55_13.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_16_55_13.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_13_05_09.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_13_05_09.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_20_45_17.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_20_45_17.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_13_35_09.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_13_35_09.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_15_50_11.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_15_50_11.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_16_30_12.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_16_30_12.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_10_55_06.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_10_55_06.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_18_10_14.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_18_10_14.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_18_05_14.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_18_05_14.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_17_15_13.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_17_15_13.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_14_40_10.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_14_40_10.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_15_10_11.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_15_10_11.jpg,28,1,1
UFPR04_Cloudy_2012-12-28_2012-12-28_14_25_10.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_14_25_10.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_18_50_15.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_18_50_15.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_16_35_12.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_16_35_12.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_20_10_16.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_20_10_16.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_10_10_05.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_10_10_05.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_18_00_14.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_18_00_14.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_13_40_09.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_13_40_09.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_11_50_07.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_11_50_07.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_16_10_12.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_16_10_12.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_12_20_08.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_12_20_08.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_13_45_09.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_13_45_09.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_14_45_10.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_14_45_10.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_14_10_10.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_14_10_10.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_20_50_17.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_20_50_17.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_15_05_11.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_15_05_11.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_17_40_13.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_17_40_13.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_12_50_08.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_12_50_08.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_11_05_06.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_11_05_06.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_16_50_12.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_16_50_12.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_19_35_16.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_19_35_16.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_13_50_09.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_13_50_09.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_10_05_05.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_10_05_05.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_12_40_08.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_12_40_08.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_10_25_06.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_10_25_06.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_13_20_09.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_13_20_09.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_10_15_05.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_10_15_05.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_20_25_17.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_20_25_17.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_14_00_10.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_14_00_10.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_20_55_17.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_20_55_17.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_17_10_13.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_17_10_13.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_13_55_09.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_13_55_09.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_11_45_07.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_11_45_07.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_18_25_14.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_18_25_14.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_20_40_17.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_20_40_17.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_11_15_07.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_11_15_07.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_11_00_06.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_11_00_06.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_19_15_15.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_19_15_15.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_15_35_11.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_15_35_11.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_20_20_16.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_20_20_16.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_18_40_14.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_18_40_14.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_19_05_15.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_19_05_15.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_15_45_11.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_15_45_11.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_17_35_13.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_17_35_13.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_16_05_12.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_16_05_12.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_13_15_09.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_13_15_09.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_16_40_12.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_16_40_12.jpg,28,2,0
UFPR04_Cloudy_2012-12-28_2012-12-28_19_55_16.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_19_55_16.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_11_40_07.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_11_40_07.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_19_40_16.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_19_40_16.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_10_45_06.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_10_45_06.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_18_35_14.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_18_35_14.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_11_55_07.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_11_55_07.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_17_30_13.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_17_30_13.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_11_35_07.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_11_35_07.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_14_05_10.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_14_05_10.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_12_30_08.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_12_30_08.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_20_05_16.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_20_05_16.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_16_15_12.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_16_15_12.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_15_00_11.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_15_00_11.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_17_50_13.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_17_50_13.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_17_25_13.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_17_25_13.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_12_25_08.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_12_25_08.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_17_20_13.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_17_20_13.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_20_15_16.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_20_15_16.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_14_15_10.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_14_15_10.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_12_00_08.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_12_00_08.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_16_20_12.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_16_20_12.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_12_10_08.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_12_10_08.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_13_10_09.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_13_10_09.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_19_20_15.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_19_20_15.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_19_30_15.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_19_30_15.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_10_50_06.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_10_50_06.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_18_20_14.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_18_20_14.jpg,28,1,0
UFPR04_Cloudy_2012-12-28_2012-12-28_15_15_11.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_15_15_11.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_12_35_08.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_12_35_08.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_15_20_11.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_15_20_11.jpg,28,0,0
UFPR04_Cloudy_2012-12-28_2012-12-28_14_30_10.jpg,UFPR04,Cloudy,2012-12-28,2012-12-28_14_30_10.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_16_00_39.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_16_00_39.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_13_15_36.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_13_15_36.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_13_40_36.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_13_40_36.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_17_25_41.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_17_25_41.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_11_50_34.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_11_50_34.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_16_30_40.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_16_30_40.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_14_40_37.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_14_40_37.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_11_05_33.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_11_05_33.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_10_45_06.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_10_45_06.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_09_30_05.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_09_30_05.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_16_55_40.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_16_55_40.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_11_15_33.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_11_15_33.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_13_35_36.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_13_35_36.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_16_25_40.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_16_25_40.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_13_10_36.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_13_10_36.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_09_55_05.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_09_55_05.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_13_45_36.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_13_45_36.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_14_45_37.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_14_45_37.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_10_20_05.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_10_20_05.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_17_45_41.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_17_45_41.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_09_40_05.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_09_40_05.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_15_55_39.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_15_55_39.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_13_05_36.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_13_05_36.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_17_40_41.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_17_40_41.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_09_50_05.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_09_50_05.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_10_55_06.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_10_55_06.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_16_10_39.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_16_10_39.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_17_35_41.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_17_35_41.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_16_15_39.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_16_15_39.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_17_20_41.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_17_20_41.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_15_35_38.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_15_35_38.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_12_10_34.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_12_10_34.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_15_25_38.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_15_25_38.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_12_20_35.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_12_20_35.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_11_25_33.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_11_25_33.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_10_05_05.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_10_05_05.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_14_25_37.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_14_25_37.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_14_35_37.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_14_35_37.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_10_40_06.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_10_40_06.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_10_50_06.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_10_50_06.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_10_10_05.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_10_10_05.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_12_45_35.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_12_45_35.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_16_40_40.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_16_40_40.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_17_15_41.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_17_15_41.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_15_45_39.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_15_45_39.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_12_30_35.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_12_30_35.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_10_25_05.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_10_25_05.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_16_50_40.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_16_50_40.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_17_05_40.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_17_05_40.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_11_20_33.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_11_20_33.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_13_00_36.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_13_00_36.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_12_15_34.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_12_15_34.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_11_10_33.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_11_10_33.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_11_45_34.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_11_45_34.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_15_15_38.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_15_15_38.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_13_25_36.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_13_25_36.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_14_30_37.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_14_30_37.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_15_05_38.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_15_05_38.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_14_05_37.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_14_05_37.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_13_30_36.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_13_30_36.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_12_00_34.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_12_00_34.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_10_35_06.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_10_35_06.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_14_15_37.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_14_15_37.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_13_20_36.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_13_20_36.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_17_55_41.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_17_55_41.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_16_20_39.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_16_20_39.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_17_10_40.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_17_10_40.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_12_55_35.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_12_55_35.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_16_35_40.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_16_35_40.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_14_00_37.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_14_00_37.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_11_55_34.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_11_55_34.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_15_40_39.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_15_40_39.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_12_35_35.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_12_35_35.jpg,28,0,0
UFPR04_Cloudy_2012-12-29_2012-12-29_13_55_37.jpg,UFPR04,Cloudy,2012-12-29,2012-12-29_13_55_37.jpg,28,0,0
